number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
943,2016-05-09T09:26:12Z,,2017-06-28T16:53:35Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

godoc.org: https://godoc.org/github.com/txthinking/xmail
goreportcard.com: https://goreportcard.com/report/github.com/txthinking/xmail
gocover.io: https://gocover.io/github.com/txthinking/xmail

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link
 I have added gocover.io link
 I have added goreportcard link
 I have read Contribution guidelines and Quality standard.",2,1
944,2016-05-09T14:53:44Z,,2017-06-28T16:53:15Z,1,1,0,"godoc.org: https://godoc.org/github.com/qasaur/gremgo
goreportcard.com: https://goreportcard.com/report/github.com/qasaur/gremgo
gocover.io: https://gocover.io/github.com/qasaur/gremgo
 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link
 I have added gocover.io link
 I have added goreportcard link
 I have read Contribution guidelines and Quality standard.

Thanks!",2,1
947,2016-05-10T13:02:02Z,2017-06-20T17:44:25Z,2017-06-20T17:44:25Z,1,1,0,"Here is my application for inclusion of my websocket framework melody in awsome-go:

godoc.org: https://godoc.org/github.com/olahol/melody
goreportcard.com: https://goreportcard.com/report/github.com/olahol/melody
gocover.io: https://gocover.io/github.com/olahol/melody
 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link
 I have added gocover.io link
 I have added goreportcard link
 I have read Contribution guidelines and Quality standard.",3,2
950,2016-05-12T09:01:56Z,,2017-06-17T02:16:28Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

godoc.org: https://godoc.org/github.com/biogo/biogo
goreportcard.com: https://goreportcard.com/report/github.com/biogo/biogo
gocover.io: https://gocover.io/github.com/biogo/biogo

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link
 I have added gocover.io link
 I have added goreportcard link
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",5,9
955,2016-05-18T07:45:17Z,,2017-06-18T19:10:17Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

godoc.org: https://godoc.org/github.com/uber-common/zap
goreportcard.com: https://goreportcard.com/report/github.com/uber-common/zap
gocover.io: https://gocover.io/github.com/uber-common/zap

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link
 I have added gocover.io link
 I have added goreportcard link
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",2,2
956,2016-05-18T22:53:57Z,2017-06-29T17:31:09Z,2017-06-29T17:31:10Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

godoc.org: https://godoc.org/github.com/Boostport/avatica
goreportcard.com: https://goreportcard.com/report/github.com/Boostport/avatica
gocover.io: https://coveralls.io/github/Boostport/avatica

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link
 I have added gocover.io link
 I have added goreportcard link
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",5,15
984,2016-06-12T03:42:17Z,,2017-07-08T02:44:53Z,1,1,0,"Please provide package links to:

godoc.org: https://godoc.org/github.com/eduncan911/mspec
goreportcard.com: https://goreportcard.com/report/github.com/eduncan911/mspec
gocover.io: https://gocover.io/github.com/eduncan911/mspec

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link
 I have added gocover.io link
 I have added goreportcard link
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",3,4
1006,2016-06-24T05:37:35Z,,2017-07-08T12:31:23Z,1,5,0,"godoc.org:
https://godoc.org/github.com/spacemonkeygo/flagfile
https://godoc.org/github.com/spacemonkeygo/spacelog
https://godoc.org/github.com/spacemonkeygo/errors
https://godoc.org/github.com/spacemonkeygo/openssl
https://godoc.org/gopkg.in/spacemonkeygo/monkit.v2
goreportcard.com:
https://goreportcard.com/report/github.com/spacemonkeygo/flagfile
https://goreportcard.com/report/github.com/spacemonkeygo/spacelog
https://goreportcard.com/report/github.com/spacemonkeygo/errors
https://goreportcard.com/report/github.com/spacemonkeygo/openssl
https://goreportcard.com/report/gopkg.in/spacemonkeygo/monkit.v2
gocover.io or coveralls:
https://gocover.io/github.com/spacemonkeygo/flagfile
https://gocover.io/github.com/spacemonkeygo/spacelog
https://gocover.io/github.com/spacemonkeygo/errors
https://gocover.io/github.com/spacemonkeygo/openssl
https://gocover.io/gopkg.in/spacemonkeygo/monkit.v2

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link to the repo and to my pull request
 I have added gocover.io or coveralls link to the repo and to my pull request
 I have added goreportcard link to the repo and to my pull request
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",3,1
1014,2016-07-05T13:51:17Z,,2017-07-08T12:31:31Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

godoc.org: https://godoc.org/github.com/aelsabbahy/goss
goreportcard.com: https://goreportcard.com/report/github.com/aelsabbahy/goss
gocover.io or coveralls:

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link to the repo and to my pull request
 I have added gocover.io or coveralls link to the repo and to my pull request
 I have added goreportcard link to the repo and to my pull request
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",4,4
1020,2016-07-10T03:34:11Z,,2017-07-08T12:30:46Z,1,8,1,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
gocraft/work:
Please provide package links to:

godoc.org: https://godoc.org/github.com/gocraft/work
goreportcard.com: https://goreportcard.com/report/github.com/gocraft/work
gocover.io or coveralls: https://gocover.io/github.com/gocraft/work

goworker

godoc.org: https://godoc.org/github.com/benmanns/goworker
goreportcard.com: https://goreportcard.com/report/github.com/benmanns/goworker
gocover.io or coveralls: https://gocover.io/github.com/benmanns/goworker

go-workers

godoc.org: https://godoc.org/github.com/jrallison/go-workers
goreportcard.com: https://goreportcard.com/report/github.com/jrallison/go-workers
gocover.io or coveralls: https://gocover.io/github.com/jrallison/go-workers

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link to the repo and to my pull request
 I have added gocover.io or coveralls link to the repo and to my pull request
 I have added goreportcard link to the repo and to my pull request
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍
… go-workers. Move jobs into this new section.",3,2
1030,2016-07-17T14:34:24Z,,2017-07-08T12:30:23Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

godoc.org: https://godoc.org/github.com/YoungPioneers/blog4go
goreportcard.com: https://goreportcard.com/report/github.com/YoungPioneers/blog4go
gocover.io or coveralls: https://coveralls.io/github/YoungPioneers/blog4go?branch=master

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link to the repo and to my pull request
 I have added gocover.io or coveralls link to the repo and to my pull request
 I have added goreportcard link to the repo and to my pull request
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍
Add a fast logger for GO, blog4go",4,3
1059,2016-08-15T14:56:40Z,,2017-07-08T12:30:08Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

godoc.org: https://godoc.org/github.com/zalando/skipper/proxy
goreportcard.com: https://goreportcard.com/report/github.com/zalando/skipper
gocover.io: http://gocover.io/github.com/zalando/skipper

Note, that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

[ X] I have added my package in alphabetical order
[ X] I know that this package was not listed before
[ X] I have added godoc link https://godoc.org/github.com/zalando/skipper/proxy
[X ] I have added gocover.io link
[X ] I have added goreportcard link
https://goreportcard.com/report/github.com/zalando/skipper
[X ] I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍
Skipper is an HTTP router, built with Go, that acts as a reverse proxy with support for custom route definitions.",3,1
1067,2016-08-25T06:31:24Z,,2017-07-08T12:29:50Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:


github.com repo: https://github.com/SkygearIO/skygear-server


godoc.org: https://godoc.org/github.com/SkygearIO/skygear-server


goreportcard.com: https://goreportcard.com/report/github.com/skygeario/skygear-server


coverage service link (gocover, coveralls etc.): https://coveralls.io/github/SkygearIO/skygear-server


docs: http://docs.skygear.io


Note: that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link to the repo and to my pull request
 I have added coverage service link to the repo and to my pull request
 I have added goreportcard link to the repo and to my pull request
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",3,2
1068,2016-08-25T08:00:55Z,,2017-06-28T21:25:06Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

github.com repo: https://github.com/syaning/ok
godoc.org: https://godoc.org/github.com/syaning/ok
goreportcard.com: [https://goreportcard.com/report/github.com/syaning/ok](https://goreportcard.com/report/github.com/syaning/ok]
coverage service link (gocover, coveralls etc.):

Note: that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link to the repo and to my pull request
 I have added coverage service link to the repo and to my pull request
 I have added goreportcard link to the repo and to my pull request
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",3,1
1069,2016-08-26T16:24:11Z,,2017-06-16T19:18:41Z,1,1,0,"Please check if what you want to add to awesome-go list meets quality standards before sending pull request. Thanks!
Please provide package links to:

github.com repo: https://github.com/ory/fosite
godoc.org: https://godoc.org/github.com/ory/fosite
goreportcard.com: https://goreportcard.com/report/github.com/ory/fosite
coverage service link (gocover, coveralls etc.): https://coveralls.io/github/ory/fosite?branch=master

Note: that new categories can be added only when there are 3 packages or more.
Make sure that you've checked the boxes below before you submit PR:

 I have added my package in alphabetical order
 I know that this package was not listed before
 I have added godoc link to the repo and to my pull request
 I have added coverage service link to the repo and to my pull request
 I have added goreportcard link to the repo and to my pull request
 I have read Contribution guidelines and Quality standard.

Thanks for your PR, you're awesome! 👍",3,2
