number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
700,2022-11-12T09:10:53Z,,2022-12-15T07:45:30Z,1,1,1,,2,1
703,2023-01-16T15:01:42Z,,2024-03-05T07:35:05Z,1,2,0,,3,2
