number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
6,2018-06-04T11:46:43Z,,2018-06-25T14:35:05Z,1,1,1,,3,3
32,2019-04-24T11:11:20Z,,2019-05-03T13:22:00Z,1,3,3,,4,2
232,2019-07-04T06:51:06Z,,2020-12-12T05:58:42Z,1,1,1,更正line 23的字母错误,2,1
